0, rivals, 0.490, 11004, 8946
0, duel, 0.509, 374, 352
0, favorite, 0.516, 5297, 4415
0, standout, 0.517, 238, 230
0, marquee, 0.519, 273, 261
0, spot, 0.523, 6600, 5610
0, pundits, 0.533, 554, 502
0, anchored, 0.537, 288, 263
0, relegated, 0.539, 195, 190
0, boasting, 0.541, 268, 263
0, heavyweights, 0.545, 437, 426
0, alongside, 0.545, 3715, 3533
0, reigning, 0.550, 476, 455
0, top-ranked, 0.552, 297, 280
0, pursuit, 0.553, 1125, 1035
0, boasted, 0.553, 298, 290
0, victorious, 0.553, 249, 236
0, hotly, 0.553, 426, 424
0, pairing, 0.556, 340, 317
0, clutch, 0.556, 321, 309
0, showdown, 0.556, 1341, 1254
0, toughest, 0.557, 927, 883
0, hot, 0.559, 5304, 3898
0, juggernaut, 0.560, 205, 201
0, spotlight, 0.561, 2370, 2249
0, trio, 0.561, 987, 899
0, garnering, 0.563, 131, 130
0, riding, 0.566, 1149, 1022
0, latter, 0.566, 1242, 1219
0, dominated, 0.567, 3775, 3628
0, powerhouse, 0.569, 861, 845
0, contenders, 0.569, 1662, 1427
0, successes, 0.569, 645, 623
0, capturing, 0.572, 547, 528
0, big-name, 0.576, 259, 253
0, runaway, 0.578, 525, 495
0, newcomers, 0.579, 479, 445
0, gunning, 0.580, 137, 133
0, prized, 0.582, 537, 530
0, pack, 0.582, 1484, 1297
0, leads, 0.583, 3654, 3283
0, distant, 0.585, 1037, 999
0, respectable, 0.587, 186, 178
0, garnered, 0.587, 599, 594
0, newcomer, 0.587, 637, 600
0, vying, 0.588, 818, 802
0, respective, 0.588, 867, 842
0, domination, 0.588, 418, 392
0, ranks, 0.589, 2749, 2580
0, favorites, 0.589, 1344, 1237
0, sights, 0.590, 594, 575
0, lesser-known, 0.590, 116, 115
0, fourth-ranked, 0.590, 67, 66
0, tipped, 0.592, 928, 893
0, springboard, 0.593, 204, 187
0, edge, 0.593, 3844, 3380
0, dominating, 0.593, 495, 487
0, loser, 0.593, 525, 453
0, jockeying, 0.594, 156, 153
0, favourite, 0.596, 167, 153
0, regulars, 0.597, 106, 100
0, bragging, 0.597, 126, 123
0, commanding, 0.600, 608, 596
0, entry, 0.601, 2710, 2345
0, closest, 0.601, 1304, 1265
0, crowned, 0.603, 318, 310
0, reign, 0.603, 635, 610
0, resurgent, 0.604, 422, 416
0, stellar, 0.605, 490, 481
0, stalwarts, 0.606, 143, 143
0, snagged, 0.606, 82, 82
0, upstaged, 0.607, 92, 92
0, boast, 0.607, 353, 342
0, eclipse, 0.607, 332, 263
0, favourites, 0.608, 98, 86
